"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","ar_target_path","ar_status","ar_sha256","ar_qa","fa_IR_target_path","fa_IR_status","fa_IR_sha256","fa_IR_qa","paired_acceptance"
"OLP-0649","649","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/intuitionistic-logic/semantics/propositions.tex","2b6f494870916b37912a5208ed6e9203b0631f9538169a7e9a5a825e51802061","1407","53","140","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Propositions","int","0","","","0","","0","","6","defn:1|document:1|enumerate:1|prob:1|proof:1|prop:1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","23","locale/ar/content/intuitionistic-logic/semantics/propositions.tex","PENDING","","PENDING","locale/fa-IR/content/intuitionistic-logic/semantics/propositions.tex","PENDING","","PENDING","PENDING"
"OLP-0650","650","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/lambda-calculus/lambda-definability/lists.tex","c7121718f9c43522034b81adec1250c53177131538ffcfc8aceca2762a17b1bd","1703","52","224","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Lists","lam","0","","","0","","0","","5","align*:1|digress:1|document:1|prob:2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","9","locale/ar/content/lambda-calculus/lambda-definability/lists.tex","PENDING","","PENDING","locale/fa-IR/content/lambda-calculus/lambda-definability/lists.tex","PENDING","","PENDING","PENDING"
"OLP-0651","651","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/lambda-calculus/syntax/conversion.tex","fa3c320d448b1b0ae122af52bcd4db08771cb04568874d2e77e58f73345248d9","659","23","70","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Conversion and Reduction","lam","0","","","0","","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","locale/ar/content/lambda-calculus/syntax/conversion.tex","PENDING","","PENDING","locale/fa-IR/content/lambda-calculus/syntax/conversion.tex","PENDING","","PENDING","PENDING"
"OLP-0652","652","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/many-valued-logic/sequent-calculus/proof-theoretic-notions.tex","932f852e0aa0fbcfeb0398de561bdcfab8be88a8865fdad6d54b68fdbe0d9ec0","5882","164","568","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Proof-Theoretic Notions","mvl","0","","","0","","0","","20","defn:3|document:1|enumerate:2|explain:1|prob:1|proof:5|prooftree:2|prop:5","0","0","1","3","0","5","0","0","0","1","5","0","0","0","1","0","99","locale/ar/content/many-valued-logic/sequent-calculus/proof-theoretic-notions.tex","PENDING","","PENDING","locale/fa-IR/content/many-valued-logic/sequent-calculus/proof-theoretic-notions.tex","PENDING","","PENDING","PENDING"
"OLP-0653","653","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/model-theory/basics/nonstandard-arithmetic.tex","dd7b887e3d6de8666302d81e5049e5de34c22701b3fbcc2ad33cb2f29a0b8948","11319","229","1570","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","mod","0","","","0","","0","","10","defn:2|document:1|enumerate:2|prob:3|proof:1|thm:1","0","0","1","2","1","0","0","0","0","3","1","0","0","0","4","0","248","locale/ar/content/model-theory/basics/nonstandard-arithmetic.tex","PENDING","","PENDING","locale/fa-IR/content/model-theory/basics/nonstandard-arithmetic.tex","PENDING","","PENDING","PENDING"
"OLP-0654","654","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/normal-modal-logic/syntax-and-semantics/normal-modal-logics.tex","fef4ca446bce14d7a56030aed9e59c929a7a3c262850b88077498beba1a856ef","2444","65","321","true","false","","retained_english_content_other_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Normal Modal Logics","nml","0","","","0","","0","","8","align:1|defn:2|document:1|enumerate:3|ex:1","0","0","1","2","0","0","0","0","1","0","0","0","0","1","0","0","8","locale/ar/content/normal-modal-logic/syntax-and-semantics/normal-modal-logics.tex","PENDING","","PENDING","locale/fa-IR/content/normal-modal-logic/syntax-and-semantics/normal-modal-logics.tex","PENDING","","PENDING","PENDING"
"OLP-0655","655","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/ce-largest.tex","64ec0682ec49bb67f7e7078f615bf988dea82ff6061a577f8b8d2321480e340f","14795","340","1736","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Removing Largest Cuts","pt","0","","","1","content/proof-theory/cut-elimination/cut-elimination.tex","0","","9","document:1|enumerate:1|lem:2|prob:1|proof:3|thm:1","0","0","1","0","1","0","2","0","0","1","3","0","0","0","20","0","256","locale/ar/content/proof-theory/cut-elimination/ce-largest.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/ce-largest.tex","PENDING","","PENDING","PENDING"
"OLP-0656","656","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/ce-topmost.tex","23f7c0ab26f8ab7c5db86c56f83287df46fc8dd6473632632b77ea59bfea7a80","23540","643","2334","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Removing Topmost Cuts","pt","0","","","1","content/proof-theory/cut-elimination/cut-elimination.tex","0","","12","center:1|defn:1|document:1|enumerate:1|lem:1|prob:4|proof:2|thm:1","0","0","1","1","1","0","1","0","0","4","2","0","0","0","15","0","454","locale/ar/content/proof-theory/cut-elimination/ce-topmost.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/ce-topmost.tex","PENDING","","PENDING","PENDING"
"OLP-0657","657","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/cut-elimination.tex","e99ff46f34ae092bc70018d621f18bfc6b5b08957f62eb5a81ec2615c2fd8953","336","19","18","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","chapter_driver","Cut Elimination","","5","content/proof-theory/cut-elimination/introduction.tex|content/proof-theory/cut-elimination/ce-topmost.tex|content/proof-theory/cut-elimination/ce-largest.tex|content/proof-theory/cut-elimination/midsequent.tex|content/proof-theory/cut-elimination/interpolation.tex","","1","content/proof-theory/proof-theory.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/proof-theory/cut-elimination/cut-elimination.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/cut-elimination.tex","PENDING","","PENDING","PENDING"
"OLP-0658","658","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/interpolation.tex","bbc03497792453598681584f4aa58b8a9bbcac9c3fb288fd71c794e1cfed6a0c","26938","595","2597","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Maehara's Lemma and Craig's Interpolation Theorem","pt","0","","","1","content/proof-theory/cut-elimination/cut-elimination.tex","0","","20","align*:8|document:1|enumerate:2|lem:2|prob:1|proof:4|thm:2","0","0","1","0","2","0","2","0","0","1","4","0","0","0","3","0","356","locale/ar/content/proof-theory/cut-elimination/interpolation.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/interpolation.tex","PENDING","","PENDING","PENDING"
"OLP-0659","659","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/introduction.tex","29f5d3373c0ead285b26a31c1349d79eadb0d871fdb8b9b2c8e4e7fcaa8f012c","5370","110","778","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Introduction","pt","0","","","1","content/proof-theory/cut-elimination/cut-elimination.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","18","locale/ar/content/proof-theory/cut-elimination/introduction.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/introduction.tex","PENDING","","PENDING","PENDING"
"OLP-0660","660","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/intuitionistic.tex","860312dea2eabc1f0dad2257edf368b5a6f2202a4760401495485bf8d5299c25","2202","71","113","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","auxiliary_fragment","","","0","","","0","","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","44","locale/ar/content/proof-theory/cut-elimination/intuitionistic.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/intuitionistic.tex","PENDING","","PENDING","PENDING"
"OLP-0661","661","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/cut-elimination/midsequent.tex","43256252e3edd0d03b8e10d16dc26bb972c63982700e939e92341e2cd4fb1714","11995","255","1442","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","The Midsequent Theorem and Herbrand's Theorem","pt","0","","","1","content/proof-theory/cut-elimination/cut-elimination.tex","0","","6","document:1|prob:1|proof:2|thm:2","0","0","1","0","2","0","0","0","0","1","2","0","0","0","2","0","169","locale/ar/content/proof-theory/cut-elimination/midsequent.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/cut-elimination/midsequent.tex","PENDING","","PENDING","PENDING"
"OLP-0662","662","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/grafting.tex","36f20c49cf1442555849d58b691558280acacf07ed706376ca96b41fec5ce367","3259","84","409","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","0","","5","defn:2|document:1|proof:1|prop:1","0","0","1","2","0","1","0","0","0","0","1","0","0","0","0","0","56","locale/ar/content/proof-theory/natural-deduction/grafting.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/grafting.tex","PENDING","","PENDING","PENDING"
"OLP-0663","663","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/introduction.tex","4a7afe4fd8c0f248d291ad17853b266b4150a6fd53a0635013c488aabbc7018b","5405","112","752","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Introduction","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","48","locale/ar/content/proof-theory/natural-deduction/introduction.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/introduction.tex","PENDING","","PENDING","PENDING"
"OLP-0664","664","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/natural-deduction.tex","3d1b130e65a4988520a1a0e0bfb1b72c140d5279b23cebd995f01d69755083f6","392","21","23","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","chapter_driver","Natural Deduction","","7","content/proof-theory/natural-deduction/introduction.tex|content/proof-theory/natural-deduction/rules-proofs.tex|content/proof-theory/natural-deduction/sequents.tex|content/proof-theory/natural-deduction/quantifiers.tex|content/proof-theory/natural-deduction/grafting.tex|content/proof-theory/natural-deduction/translation-G2i.tex|content/proof-theory/natural-deduction/translation-N2i.tex","","1","content/proof-theory/proof-theory.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/proof-theory/natural-deduction/natural-deduction.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/natural-deduction.tex","PENDING","","PENDING","PENDING"
"OLP-0665","665","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/quantifiers.tex","f659fa8c840e145231972ce409fbbde75eeb7e42ec4cefc4f4317b244c83a528","7437","192","839","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","0","","9","defn:1|document:1|enumerate:2|lem:1|prob:1|proof:2|prop:1","0","0","1","1","0","1","1","0","0","1","2","0","0","0","3","0","131","locale/ar/content/proof-theory/natural-deduction/quantifiers.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/quantifiers.tex","PENDING","","PENDING","PENDING"
"OLP-0666","666","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/rules-N1.tex","235d43cc5cf2fb2c3730d1fdd08cebffa5a5c618ea4cf6e49dafec7a1782ee0c","2784","135","142","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","auxiliary_fragment","","","0","","","0","","0","","6","center:1|document:1|table:1|tabular:3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","locale/ar/content/proof-theory/natural-deduction/rules-N1.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/rules-N1.tex","PENDING","","PENDING","PENDING"
"OLP-0667","667","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/rules-N2.tex","de8762e959e0af5bbe4408c47e504971dd708b417ae05b4d4d68a09a0f9491dd","2991","111","148","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","auxiliary_fragment","","","0","","","0","","0","","5","document:1|table:1|tabular:3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","locale/ar/content/proof-theory/natural-deduction/rules-N2.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/rules-N2.tex","PENDING","","PENDING","PENDING"
"OLP-0668","668","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/rules-proofs.tex","401980e35bc8666a063fa4c30c545afd56cb0e5a95993c1c710e8e0cb15509e1","11080","293","1255","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","1","rules-N1","6","defn:2|document:1|enumerate:2|ex:1","0","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","173","locale/ar/content/proof-theory/natural-deduction/rules-proofs.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/rules-proofs.tex","PENDING","","PENDING","PENDING"
"OLP-0669","669","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/sequents.tex","7bbcd1e76eea4d6e21e06a63ce38207f393e0e326d4a1c089f2ba2289cb2c865","5778","161","679","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","1","rules-N2","5","document:1|proof:2|prop:2","0","0","1","0","0","2","0","0","0","0","2","0","0","0","1","0","98","locale/ar/content/proof-theory/natural-deduction/sequents.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/sequents.tex","PENDING","","PENDING","PENDING"
"OLP-0670","670","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/translation-G2i.tex","77ca62c0fbd87b5453d2e3684f3bc8fc4552267948dd31c62cd9093c77472393","8642","206","815","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","0","","4","document:1|enumerate:1|proof:1|prop:1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","210","locale/ar/content/proof-theory/natural-deduction/translation-G2i.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/translation-G2i.tex","PENDING","","PENDING","PENDING"
"OLP-0671","671","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/natural-deduction/translation-N2i.tex","d86df7cf8214e1be21b79edb8b2403189d9e5aea9655c9d0a289f15a06f70085","4372","124","351","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/natural-deduction/natural-deduction.tex","0","","4","document:1|enumerate:1|proof:1|prop:1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","93","locale/ar/content/proof-theory/natural-deduction/translation-N2i.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/natural-deduction/translation-N2i.tex","PENDING","","PENDING","PENDING"
"OLP-0672","672","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/introduction.tex","e7d822cb037c302eab15903e0b9111f4143cf9feab4dbb2e22e8c3411bc88f89","2448","61","333","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Introduction","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","21","locale/ar/content/proof-theory/normalization/introduction.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/introduction.tex","PENDING","","PENDING","PENDING"
"OLP-0673","673","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/normalization-thm.tex","9d53604ab4e2466f9f7494374dd967a9f267ea1cb1843860c088444af7b56862","2318","58","321","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","The Normalization Theorem","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","4","document:1|proof:1|thm:2","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","11","locale/ar/content/proof-theory/normalization/normalization-thm.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/normalization-thm.tex","PENDING","","PENDING","PENDING"
"OLP-0674","674","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/normalization.tex","be1be227ff38872ed4194551daf55be05c765cf66e83498cc08d0d6c8844cd57","361","20","17","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","chapter_driver","Normalization","","6","content/proof-theory/normalization/introduction.tex|content/proof-theory/normalization/segments.tex|content/proof-theory/normalization/permutations.tex|content/proof-theory/normalization/reductions.tex|content/proof-theory/normalization/normalization-thm.tex|content/proof-theory/normalization/translations.tex","","1","content/proof-theory/proof-theory.tex","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/proof-theory/normalization/normalization.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/normalization.tex","PENDING","","PENDING","PENDING"
"OLP-0675","675","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/permutations.tex","594005d50c359946d7ff673f0b6eb86dcf0c56e8cd9bd001a66981bdf6602310","12368","426","872","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Permutation Conversions","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","5","document:1|longtable:1|prob:3","0","0","1","0","0","0","0","0","0","3","0","0","0","0","1","0","160","locale/ar/content/proof-theory/normalization/permutations.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/permutations.tex","PENDING","","PENDING","PENDING"
"OLP-0676","676","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/reductions.tex","97d1a7e894ca1acaceafe77023cda83c19b85717dc5e97f5b5bd0ef751d0d419","10426","346","962","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Reduction Conversions","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","5","document:1|enumerate:1|multline*:1|prob:1|table:1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","158","locale/ar/content/proof-theory/normalization/reductions.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/reductions.tex","PENDING","","PENDING","PENDING"
"OLP-0677","677","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/segments.tex","d010c5a559ecb648995f44d8a7da6150a6979e61f5ada1a10990fc149ddde243","3790","108","443","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Segments and Cuts","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","5","defn:3|document:1|enumerate:1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","49","locale/ar/content/proof-theory/normalization/segments.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/segments.tex","PENDING","","PENDING","PENDING"
"OLP-0678","678","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/normalization/translations.tex","a4c49477d57cd7f79e43992953978e3c672db43ff1d0010edb42603665ba34f4","13305","328","1474","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/normalization/normalization.tex","0","","9","cor:2|document:1|enumerate:2|proof:3|prop:1","0","0","1","0","0","1","0","2","0","0","3","0","0","0","5","0","215","locale/ar/content/proof-theory/normalization/translations.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/normalization/translations.tex","PENDING","","PENDING","PENDING"
"OLP-0679","679","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/proof-search/completeness.tex","e5bb86c0415c28d010d433610349f0b1defa84eb33d80a5f8242dcb1c6308840","9192","195","1229","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Completeness","pt","0","","","1","content/proof-theory/proof-search/proof-search.tex","0","","10","cor:2|document:1|enumerate:3|lem:1|proof:3","0","0","1","0","0","0","1","2","0","0","3","0","0","0","2","0","183","locale/ar/content/proof-theory/proof-search/completeness.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/proof-search/completeness.tex","PENDING","","PENDING","PENDING"
"OLP-0680","680","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/proof-search/introduction.tex","8f6b2e6c0ec8a7e1a00ef22d7f840643b6fa02aa8b7b9e2e09b40e6efd60933b","6621","120","1013","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","Introduction","pt","0","","","1","content/proof-theory/proof-search/proof-search.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","29","locale/ar/content/proof-theory/proof-search/introduction.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/proof-search/introduction.tex","PENDING","","PENDING","PENDING"
"OLP-0681","681","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/proof-search/proof-search.tex","034e18d6cebbf15dc804eb5bb383e4a989f2bba60613d5ec59668bb03c5075e8","309","18","16","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","chapter_driver","Proof Search","","4","content/proof-theory/proof-search/introduction.tex|content/proof-theory/proof-search/search-algorithm.tex|content/proof-theory/proof-search/completeness.tex|content/proof-theory/proof-search/tableaux.tex","","0","","0","","1","document:1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","locale/ar/content/proof-theory/proof-search/proof-search.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/proof-search/proof-search.tex","PENDING","","PENDING","PENDING"
"OLP-0682","682","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/proof-search/rules-Tc.tex","c0938bb04a66e01c9abbe93289be6fce6c185cb032b1415b4a8a03d6fa542a38","2240","85","92","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","auxiliary_fragment","","","0","","","0","","0","","4","center:1|document:1|table:1|tabular:1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","locale/ar/content/proof-theory/proof-search/rules-Tc.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/proof-search/rules-Tc.tex","PENDING","","PENDING","PENDING"
"OLP-0683","683","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/proof-theory/proof-search/search-algorithm.tex","cb91e07077ec7c1eccf4abef3ff86af7c4dd21838986adff2fac5037439be095","6758","150","945","true","false","","retained_english_content_proof_theory_not_imported_by_complete_reader","Retained because the controlling closure includes every tracked English content TeX file; reader reachability is scheduling metadata, not an exclusion rule.","reader_unit","","pt","0","","","1","content/proof-theory/proof-search/proof-search.tex","0","","3","document:1|enumerate:1|prop:1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","81","locale/ar/content/proof-theory/proof-search/search-algorithm.tex","PENDING","","PENDING","locale/fa-IR/content/proof-theory/proof-search/search-algorithm.tex","PENDING","","PENDING","PENDING"
